,0,1,2,3,4,5,6,classe
27,0.2817113708617941,0.2817113708617941,0.262894354014566,0.26244069646513635,0.021832187779978626,0.021832187779978626,0.034519719844613744,Acordado
28,0.26224651418225464,0.26224651418225464,0.3048553804248462,0.26224651418225464,0.0,0.0,0.0,Acordado
29,0.3040605699341486,0.3040605699341486,0.3040605699341486,0.3071475584169756,0.0,0.061429511683395124,0.0,Acordado
30,0.27072980977055977,0.27072980977055977,0.2693862292201827,0.2439396056499322,0.05387724584403653,0.05387724584403653,0.05387724584403653,Acordado
31,0.2536857024815635,0.2536857024815635,0.2487592975524973,0.19900743804199783,0.0,0.0,0.0,Acordado
32,0.2280350850198276,0.24557624540596817,0.26544592379906395,0.24806946917841693,0.04961389383568339,0.04961389383568339,0.03922322702763681,Acordado
33,0.3277663997624666,0.2967096380016466,0.3099989807306506,0.2956059405448775,0.0330085139937801,0.020876417279577227,0.041752834559154454,Acordado
34,0.3144288124837404,0.3144288124837404,0.34278864021997196,0.34631657508453445,0.028467047115478598,0.028467047115478598,0.028467047115478598,Acordado
35,0.36882165305836623,0.4287464628562721,0.3265235781055076,0.36882165305836623,0.06063390625908324,0.0,0.06063390625908324,Acordado
36,0.3210806495339678,0.2724459655118999,0.2762040184244509,0.2724459655118999,0.0,0.0,0.045407660918649985,Acordado
37,0.20615528128088303,0.2,0.2,0.20615528128088303,0.05,0.0,0.0,Acordado
38,0.31622776601683794,0.2858859374484328,0.2858859374484328,0.2858859374484328,0.31163341383007154,0.2858859374484328,0.31622776601683794,Acordado
39,0.31622776601683794,0.2858859374484328,0.2858859374484328,0.2858859374484328,0.31163341383007154,0.2858859374484328,0.31622776601683794,Acordado
40,0.34358227615493336,0.344999116294379,0.344999116294379,0.34921514788478913,0.2811127713994909,0.28284271247461906,0.2811127713994909,Acordado
41,0.2424476062981644,0.27072980977055977,0.2424476062981644,0.27072980977055977,0.06023659207386686,0.06023659207386686,0.0808158687660548,Acordado
42,0.2753537218400135,0.2753537218400135,0.2716072381275556,0.2716072381275556,0.045267873021259265,0.045267873021259265,0.045267873021259265,Acordado
43,0.3126875042508377,0.3126875042508377,0.3126875042508377,0.3126875042508377,0.24890855651482205,0.24890855651482205,0.24890855651482205,Acordado
44,0.2690318547084308,0.30746497680963514,0.2690318547084308,0.3098577364517393,0.03843312210120439,0.03843312210120439,0.03843312210120439,Acordado
45,0.33538463474583025,0.3333333333333333,0.33538463474583025,0.2962962962962963,0.037037037037037035,0.0,0.052378280087892415,Acordado
46,0.3819983596576246,0.35279387652467087,0.35279387652467087,0.35279387652467087,0.029297936765452382,0.0,0.0,Acordado
47,0.3523388442674157,0.33384734032073976,0.3523388442674157,0.33538463474583025,0.018518518518518517,0.018518518518518517,0.018518518518518517,Acordado
48,0.3551104121142175,0.32156615482569384,0.3621429841700741,0.3621429841700741,0.03551104121142175,0.03551104121142175,0.03551104121142175,Acordado
49,0.3126875042508377,0.3126875042508377,0.34366060837164597,0.3126875042508377,0.34366060837164597,0.3126875042508377,0.3126875042508377,Acordado
50,0.34102967506582255,0.34519719844613744,0.34519719844613744,0.34519719844613744,0.03087537605472192,0.0,0.0,Acordado
51,0.4204706649821094,0.38582941042280183,0.40333173522962396,0.38582941042280183,0.035039222081842444,0.03917504122685571,0.035039222081842444,Acordado
52,0.34415921936301214,0.35929425395665726,0.33275613232308116,0.36480804290943664,0.016314711653683207,0.016314711653683207,0.023072486486845182,Acordado
53,0.39939448117764415,0.3648469697436627,0.366351499713232,0.39801487608399566,0.0,0.033167906340332974,0.0,Acordado
54,0.3048461857789554,0.27766360623619135,0.30205079748302593,0.30205079748302593,0.0566085155602075,0.07393606020784102,0.04341674950530074,Acordado
55,0.3048461857789554,0.27766360623619135,0.30205079748302593,0.30205079748302593,0.0566085155602075,0.07393606020784102,0.04341674950530074,Acordado
56,0.27395384636677045,0.27395384636677045,0.27395384636677045,0.27022640946662696,0.0,0.0,0.04503773491110449,Acordado
57,0.3922322702763681,0.3922322702763681,0.3328201177351375,0.3328201177351375,0.0,0.05547001962252291,0.05547001962252291,Acordado
58,0.3716470731235832,0.3197029007553438,0.31535299873658207,0.31535299873658207,0.052558833122763673,0.0,0.0,Acordado
59,0.28667164956152724,0.28524895269256473,0.28667164956152724,0.26298654007453365,0.057049790538512946,0.057049790538512946,0.06378360487311965,Acordado
60,0.3946002313234923,0.3954761485640379,0.3954761485640379,0.3980923368397325,0.0,0.03720326659021623,0.0,Acordado
61,0.22886047109462462,0.22886047109462462,0.22709318232146383,0.22709318232146383,0.02838664779018298,0.05677329558036596,0.05677329558036596,Acordado
62,0.2824297026960524,0.2824297026960524,0.2651077161595172,0.296706958892529,0.11027027284780772,0.11027027284780772,0.09485807543223808,Acordado
63,0.3379312516832344,0.3928371006591931,0.3928371006591931,0.3379312516832344,0.0,0.0,0.0,Acordado
64,0.2883505980845719,0.2883505980845719,0.2844272778839863,0.2844272778839863,0.04740454631399772,0.0,0.04740454631399772,Acordado
65,0.2753537218400135,0.2716072381275556,0.22633936510629632,0.22633936510629632,0.0,0.0,0.0,Acordado
66,0.3380882891718786,0.3072119701946402,0.34757066781809537,0.33308855665900805,0.04579645659045699,0.052215994361058504,0.052215994361058504,Acordado
67,0.32122377461171236,0.35691530512412484,0.32320055495947814,0.35691530512412484,0.07138306102482497,0.05047544651250688,0.05047544651250688,Acordado
68,0.3701166050988027,0.3663967458131496,0.31405435355412825,0.31405435355412825,0.052342392259021375,0.052342392259021375,0.0,Acordado
69,0.3517387333217247,0.32263844027011374,0.3505237427021916,0.3213134308103423,0.0,0.0,0.0292103118918493,Acordado
70,0.3495633186072456,0.3037586651986931,0.2996257016633534,0.3037586651986931,0.04993761694389223,0.0,0.0,Acordado
71,0.31535299873658207,0.3197029007553438,0.3197029007553438,0.3197029007553438,0.052558833122763673,0.0,0.052558833122763673,Acordado
72,0.259888849094526,0.21657404091210497,0.2634736922190852,0.259888849094526,0.0,0.043314808182421,0.043314808182421,Acordado
73,0.31234752377721214,0.3139053764526082,0.28284271247461906,0.28797018815893544,0.3139053764526082,0.2811127713994909,0.28284271247461906,Acordado
74,0.2660760420950957,0.28175474547116885,0.24253562503633297,0.2586353487501524,0.01613322979418192,0.03226645958836384,0.01613322979418192,Acordado
75,0.23625822232676472,0.25208448289773566,0.24865460222269445,0.24865460222269445,0.02930422590081847,0.04144243370378241,0.020721216851891204,Acordado
76,0.28337663029284293,0.24005982564067654,0.32600993113823357,0.2825419403198024,0.04859869115767437,0.04859869115767437,0.06872892814876451,Acordado
77,0.3063431961806135,0.3063431961806135,0.31008683647302115,0.31008683647302115,0.03922322702763681,0.027735009811261455,0.027735009811261455,Acordado
78,0.27947858883607596,0.27832767692325117,0.26372043897593805,0.27832767692325117,0.014628577924855639,0.014628577924855639,0.020687933299562512,Acordado
79,0.259888849094526,0.259888849094526,0.2634736922190852,0.259888849094526,0.0,0.0,0.0,Acordado
80,0.3716470731235832,0.36791183185934573,0.31535299873658207,0.3716470731235832,0.052558833122763673,0.0,0.0,Acordado
81,0.26224651418225464,0.3017914294914588,0.3017914294914588,0.25867836813553613,0.04311306135592269,0.0,0.04311306135592269,Acordado
82,0.33586437448586365,0.3312945782245396,0.33586437448586365,0.33586437448586365,0.11043152607484653,0.11043152607484653,0.11043152607484653,Acordado
83,0.41522739926869984,0.41729837171319367,0.41729837171319367,0.41729837171319367,0.0,0.0,0.041522739926869986,Acordado
84,0.3641785203646149,0.3132782087446724,0.3641785203646149,0.3641785203646149,0.2626128657194451,0.2626128657194451,0.2626128657194451,Acordado
85,0.3716470731235832,0.3716470731235832,0.31535299873658207,0.36791183185934573,0.052558833122763673,0.0,0.0,Acordado
86,0.3183434820162431,0.2830569988831175,0.292092998236662,0.2737228700977537,0.06580941550014861,0.08324305778594344,0.04162152889297172,Acordado
87,0.27156545736530946,0.28601077708912487,0.25433567344121705,0.25433567344121705,0.06541316730278338,0.08089606398886169,0.04759507025216035,Acordado
88,0.32497408715117243,0.3518756318728245,0.3283186770168234,0.3283186770168234,0.026987629007500225,0.0,0.026987629007500225,Acordado
89,0.3701166050988027,0.3701166050988027,0.31405435355412825,0.31405435355412825,0.0,0.052342392259021375,0.052342392259021375,Acordado
90,0.36791183185934573,0.3716470731235832,0.3197029007553438,0.36791183185934573,0.052558833122763673,0.0,0.0,Acordado
91,0.33409489094771416,0.3327228322103969,0.33409489094771416,0.33409489094771416,0.15123765100472586,0.1209901208037807,0.1209901208037807,Acordado
92,0.3331803930484605,0.3647293831538389,0.3331803930484605,0.36346951968922964,0.09086737992230741,0.09086737992230741,0.09086737992230741,Acordado
93,0.2860902828111481,0.2860902828111481,0.2860902828111481,0.2860902828111481,0.056934094230957195,0.06365425246889946,0.06365425246889946,Acordado
94,0.25295486781930154,0.2503780108001921,0.27030590667244897,0.271104448756848,0.0,0.020792762051726844,0.020792762051726844,Acordado
95,0.2679985157046388,0.26279416561381835,0.2679985157046388,0.26279416561381835,0.0,0.0,0.0,Acordado
96,0.3132302787841077,0.29317891876243185,0.3098657313877571,0.26932635896069895,0.06142951168339512,0.04095300778893008,0.04095300778893008,Acordado
97,0.3882901373576604,0.33741095691478934,0.3328201177351375,0.3328201177351375,0.0,0.05547001962252291,0.0,Acordado
98,0.38539513718352214,0.38539513718352214,0.3451342449813167,0.3834824944236852,0.0,0.0,0.03834824944236852,Acordado
99,0.2403700850309326,0.2867441755680875,0.2867441755680875,0.2867441755680875,0.04714045207910317,0.04714045207910317,0.0,Acordado
100,0.36092686133580654,0.33333333333333337,0.36092686133580654,0.36409758281047283,0.0,0.0,0.027681826617913324,Acordado
101,0.3221083494135928,0.3069111449930754,0.35152799061865453,0.33627365644880686,0.045808200503706056,0.03414341675107562,0.04828608303512786,Acordado
102,0.3329560459081458,0.28539089649269644,0.28539089649269644,0.2893275086123319,0.047565149415449405,0.0,0.047565149415449405,Acordado
103,0.34758861296965843,0.34758861296965843,0.3604233593078253,0.3604233593078253,0.014371020451974229,0.03213457863665413,0.02032369202832308,Acordado
104,0.35233213170882205,0.3828207467443882,0.38618380472837377,0.38618380472837377,0.029361010975735173,0.029361010975735173,0.029361010975735173,Acordado
105,0.31163341383007154,0.2858859374484328,0.31622776601683794,0.2858859374484328,0.25,0.2557041559783794,0.25,Acordado
106,0.2370619056437327,0.21893808325076902,0.2551939790476036,0.2370619056437327,0.040655781409087086,0.040655781409087086,0.040655781409087086,Acordado
107,0.2608695652173913,0.30743773095067284,0.2608695652173913,0.30434782608695654,0.043478260869565216,0.0,0.0,Acordado
108,0.3681989540977238,0.3681989540977238,0.3317636419108636,0.37362724129303204,0.0,0.03663716527236558,0.03663716527236558,Acordado
109,0.3922322702763681,0.362245385694578,0.3922322702763681,0.3922322702763681,0.0,0.0,0.0,Acordado
110,0.27394501557727424,0.27627934274816457,0.28574704923548905,0.2847822280817268,0.054182836918287715,0.055850389927429085,0.04063712768871578,Acordado
111,0.38927941319630754,0.36055512754639896,0.3647970985039808,0.3922322702763681,0.027735009811261455,0.027735009811261455,0.027735009811261455,Acordado
112,0.32329001553587766,0.29257380691023993,0.3090806664269865,0.32438529822921913,0.06150935157394792,0.06150935157394792,0.046132013680460944,Acordado
113,0.2762040184244509,0.2724459655118999,0.2762040184244509,0.3210806495339678,0.13622298275594996,0.10153461651336192,0.14359163172354764,Acordado
114,0.25778007537616254,0.25778007537616254,0.2562034240393074,0.25778007537616254,0.056934094230957195,0.028467047115478598,0.056934094230957195,Acordado
115,0.2781339435704275,0.31323027878410764,0.28317605697742704,0.29138575870717925,0.3434014098717226,0.31323027878410764,0.3434014098717226,Acordado
116,0.42926642417192185,0.38218767082460553,0.38218767082460553,0.4266409168259795,0.04740454631399772,0.0,0.04740454631399772,Acordado
117,0.30225415388848953,0.3155626010187248,0.29860507661092833,0.3111896977012856,0.055732912183527494,0.055732912183527494,0.04274519237127065,Acordado
118,0.4237428595855319,0.36791183185934573,0.31535299873658207,0.36791183185934573,0.0,0.0,0.052558833122763673,Acordado
119,0.29361010975735174,0.23488808780588138,0.29361010975735174,0.23488808780588138,0.7046642634176441,0.7046642634176441,0.7046642634176441,Acordado
120,0.2824297026960524,0.25145491044009416,0.25145491044009416,0.25145491044009416,0.4054588600086734,0.4054588600086734,0.4054588600086734,Acordado
121,0.383293451527119,0.3384185371888958,0.36798671445258974,0.36798671445258974,0.03425541513866763,0.03425541513866763,0.015319487369507242,Acordado
122,0.2606233456578416,0.3040605699341486,0.3071475584169756,0.3040605699341486,0.08687444855261388,0.061429511683395124,0.09712858623572643,Acordado
123,0.23082176787424136,0.22633936510629632,0.2716072381275556,0.2716072381275556,0.0,0.045267873021259265,0.0,Acordado
124,0.3922322702763681,0.33741095691478934,0.3882901373576604,0.3922322702763681,0.0,0.0,0.0,Acordado
125,0.32769276820761617,0.295378269592824,0.32932715624273406,0.3313588051012389,0.11585688927269845,0.11585688927269845,0.11585688927269845,Acordado
126,0.22870874995874624,0.22870874995874624,0.22188007849009164,0.16641005886756874,0.0,0.07844645405527362,0.0,Acordado
127,0.2753537218400135,0.2753537218400135,0.2753537218400135,0.2716072381275556,0.0,0.045267873021259265,0.045267873021259265,Acordado
128,0.2,0.2571428571428571,0.20203050891044216,0.20203050891044216,0.06388765649999399,0.05714285714285714,0.040406101782088436,Acordado
129,0.34201717636706475,0.3482173882802426,0.33992530857022407,0.3021558298401992,0.05341410906376336,0.05341410906376336,0.05341410906376336,Acordado
130,0.28899371271839963,0.2725477437734843,0.2988971228738017,0.29788790066934195,0.0566763300175672,0.058420623783698604,0.058420623783698604,Acordado
131,0.3276557079732179,0.3141227469009961,0.3110354705374433,0.3265493827843864,0.0776618509183106,0.07919985865883988,0.0640416028834333,Acordado
132,0.27202941017470883,0.22360679774997896,0.22803508501982758,0.22360679774997896,0.044721359549995794,0.044721359549995794,0.06324555320336758,Acordado
133,0.2781339435704275,0.31323027878410764,0.28317605697742704,0.31323027878410764,0.35020209798623747,0.35020209798623747,0.3206714653336734,Acordado
134,0.3190884372924117,0.3048553804248462,0.3308457363794532,0.31648889551304143,0.059253235271401396,0.059253235271401396,0.04544515692910099,Acordado
135,0.2753537218400135,0.2753537218400135,0.3200921998322399,0.2716072381275556,0.0,0.0,0.0,Acordado
136,0.33384734032073976,0.33384734032073976,0.3523388442674157,0.3537957995285704,0.018518518518518517,0.018518518518518517,0.026189140043946207,Acordado
137,0.3716470731235832,0.3716470731235832,0.36791183185934573,0.36791183185934573,0.052558833122763673,0.052558833122763673,0.052558833122763673,Acordado
138,0.3040605699341486,0.26421832024808,0.3040605699341486,0.2606233456578416,0.04343722427630694,0.08687444855261388,0.04343722427630694,Acordado
139,0.30434782608695654,0.30434782608695654,0.30743773095067284,0.30743773095067284,0.0,0.0,0.0,Acordado
140,0.35123667069213743,0.32438397573790506,0.35432226440586684,0.35432226440586684,0.06023659207386686,0.05387724584403653,0.0808158687660548,Acordado
141,0.3210806495339678,0.3178536264305499,0.3210806495339678,0.3178536264305499,0.18163064367459994,0.18163064367459994,0.22703830459324992,Acordado
142,0.3178536264305499,0.2724459655118999,0.2724459655118999,0.3178536264305499,0.0,0.045407660918649985,0.06421612990679357,Acordado
143,0.25257296658248257,0.2491364395612199,0.25257296658248257,0.2906591794880899,0.041522739926869986,0.041522739926869986,0.0,Acordado
144,0.2880942152358907,0.27114749669260296,0.2885922177082555,0.2885922177082555,0.13662881288385584,0.10718045892519974,0.11983139600818533,Acordado
145,0.3819983596576246,0.35279387652467087,0.3853541930189072,0.3853541930189072,0.0,0.029297936765452382,0.0,Acordado
146,0.3028912664076913,0.304401955412109,0.33455433864259954,0.304401955412109,0.21202388648538395,0.21202388648538395,0.2141764684390597,Acordado
147,0.3328201177351375,0.282842712474619,0.2773500981126146,0.2773500981126146,0.05547001962252291,0.05547001962252291,0.0,Acordado
148,0.40567131507673687,0.3733628347722331,0.40567131507673687,0.40567131507673687,0.12828453370382928,0.13914411313712255,0.09838974596144753,Acordado
149,0.2222222222222222,0.2290614236454256,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,Acordado
150,0.3339737437860371,0.3063431961806135,0.3339737437860371,0.33741095691478934,0.027735009811261455,0.027735009811261455,0.027735009811261455,Acordado
151,0.2857142857142857,0.2857142857142857,0.27170226616863,0.27170226616863,0.057230972626412524,0.044895668646764926,0.050194883494736185,Acordado
152,0.303203657276947,0.303203657276947,0.2634736922190852,0.2634736922190852,0.0,0.043314808182421,0.0,Acordado
153,0.3139053764526082,0.3139053764526082,0.3139053764526082,0.31853322375247817,0.2811127713994909,0.31234752377721214,0.28284271247461906,Acordado
154,0.2762040184244509,0.2724459655118999,0.2762040184244509,0.3178536264305499,0.13622298275594996,0.18163064367459994,0.18163064367459994,Acordado
155,0.3701166050988027,0.3701166050988027,0.3663967458131496,0.3663967458131496,0.052342392259021375,0.0,0.0,Acordado
156,0.30628194591584446,0.30628194591584446,0.259888849094526,0.2634736922190852,0.043314808182421,0.0,0.06125638918316889,Acordado
157,0.28747688285037526,0.2715736975233469,0.28465148865575635,0.27045533849272785,0.04495119825196805,0.05860919195219424,0.04495119825196805,Acordado
158,0.3882901373576604,0.3882901373576604,0.3922322702763681,0.3922322702763681,0.027735009811261455,0.027735009811261455,0.0,Acordado
159,0.31506776622639476,0.371919131694981,0.3422987432310777,0.3422987432310777,0.028524895269256473,0.06378360487311965,0.04034029375505465,Acordado
160,0.28524895269256473,0.28524895269256473,0.28667164956152724,0.2583039126881514,0.06378360487311965,0.04034029375505465,0.057049790538512946,Acordado
161,0.2122538543127206,0.2122538543127206,0.2313980373699626,0.23377955503958245,0.0271763212599322,0.019216561050602196,0.019216561050602196,Acordado
162,0.3716470731235832,0.36791183185934573,0.3716470731235832,0.3716470731235832,0.052558833122763673,0.0,0.052558833122763673,Acordado
163,0.44108109139123086,0.3755670162002882,0.40665667313527204,0.4054588600086734,0.06974104408145883,0.06974104408145883,0.06974104408145883,Acordado
164,0.3331803930484605,0.33455433864259954,0.30888969558192975,0.304401955412109,0.2726021397669222,0.2726021397669222,0.27427970722998296,Acordado
165,0.30960446101403766,0.30960446101403766,0.30539195913557254,0.30539195913557254,0.07198157507486946,0.050898659855928764,0.07198157507486946,Acordado
166,0.3164908872100655,0.3164908872100655,0.33314830232638476,0.3164908872100655,0.13429637408817016,0.11778571185788637,0.09994449069791543,Acordado
167,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.09035079029052513,0.06388765649999399,0.045175395145262566,Acordado
168,0.3736611319222725,0.3736611319222725,0.4039895384410484,0.3736611319222725,0.04343722427630694,0.04343722427630694,0.03071475584169756,Acordado
169,0.37714072090825573,0.35432226440586684,0.3809696588797297,0.35432226440586684,0.026938622922018266,0.026938622922018266,0.026938622922018266,Acordado
170,0.292103118918493,0.2978879006693419,0.292103118918493,0.292103118918493,0.40894436648589017,0.4130961923860138,0.4673649902695888,Acordado
171,0.3224129401095805,0.3224129401095805,0.2919573346211484,0.29725004349467865,0.07209372509105905,0.04559607525875532,0.04559607525875532,Acordado
172,0.30628194591584446,0.30628194591584446,0.30628194591584446,0.259888849094526,0.043314808182421,0.0,0.043314808182421,Acordado
173,0.32205503783730327,0.30926191658519303,0.32106358847231575,0.3207324242908696,0.07289373279337946,0.05831498623470357,0.060109711950530685,Acordado
174,0.2508121299138672,0.2508121299138672,0.2533934548288658,0.2715745045042819,0.029456390796994286,0.029456390796994286,0.029456390796994286,Acordado
175,0.3192754284070505,0.3192754284070505,0.31412548704395415,0.31444982939885724,0.014278431229270644,0.014278431229270644,0.0,Acordado
176,0.2753537218400135,0.2753537218400135,0.2753537218400135,0.2716072381275556,0.045267873021259265,0.0,0.0,Acordado
177,0.23167024728671462,0.23167024728671462,0.22793338537080324,0.22793338537080324,0.02930422590081847,0.020721216851891204,0.02930422590081847,Acordado
178,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.5555555555555556,0.5030769521187454,0.558326423395605,Acordado
179,0.3587344227575021,0.3587344227575021,0.361885883786835,0.3891021128204814,0.027513674254937545,0.0,0.0,Acordado
180,0.2634736922190852,0.2634736922190852,0.259888849094526,0.259888849094526,0.043314808182421,0.043314808182421,0.043314808182421,Acordado
181,0.36791183185934573,0.3197029007553438,0.3197029007553438,0.3197029007553438,0.052558833122763673,0.0,0.0,Acordado
182,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.0,Acordado
183,0.3146046872108187,0.2847950336690753,0.3120416735355824,0.29788790066934195,0.0425072475131754,0.03168303165862303,0.0141690825043918,Acordado
184,0.34375,0.34375,0.3159960690024482,0.34938562148434216,0.03125,0.034938562148434216,0.02209708691207961,Acordado
185,0.38052119532359524,0.38052119532359524,0.38052119532359524,0.3834824944236852,0.09513029883089881,0.09513029883089881,0.10635890745287926,Acordado
186,0.40476190476190477,0.38095238095238093,0.407553399252945,0.40546158014110484,0.14482767929281476,0.14285714285714285,0.14285714285714285,Acordado
187,0.2897074372210124,0.2897074372210124,0.32152400656298624,0.319928344075492,0.09597850322264759,0.12797133763019677,0.12797133763019677,Acordado
188,0.33196496411926335,0.320026627323136,0.3304187751637997,0.3304187751637997,0.059009994362463104,0.06400532546462721,0.059009994362463104,Acordado
189,0.3699410339009254,0.3699410339009254,0.3699410339009254,0.4065853577252029,0.036810508691615514,0.05205792062953536,0.036810508691615514,Acordado
190,0.3331803930484605,0.33455433864259954,0.33455433864259954,0.30888969558192975,0.24419874594873697,0.2141764684390597,0.2141764684390597,Acordado
191,0.2716072381275556,0.2753537218400135,0.31687511114881484,0.31687511114881484,0.045267873021259265,0.0,0.045267873021259265,Acordado
192,0.30504093377917835,0.2885922177082555,0.2885922177082555,0.30504093377917835,0.15345906323708508,0.13974622112317717,0.11983139600818533,Acordado
193,0.2916666666666667,0.2534484387624258,0.2946278254943948,0.25,0.0,0.0,0.041666666666666664,Acordado
194,0.31545301328233816,0.34390521855225087,0.34390521855225087,0.37564517637234573,0.02855977389887699,0.02855977389887699,0.02855977389887699,Acordado
195,0.3103415977126034,0.3103415977126034,0.30520597132347665,0.30520597132347665,0.13145854399086468,0.11704114719613054,0.11704114719613054,Acordado
196,0.30166289590403494,0.302910301208427,0.28539089649269644,0.30124594629784623,0.14617633655117154,0.13074409009212268,0.1278274981412284,Acordado
197,0.31036827201183864,0.295378269592824,0.31036827201183864,0.3094128004618054,0.056198846109038275,0.05792844463634922,0.056198846109038275,Acordado
198,0.37782680610500313,0.3518756318728245,0.3816627095870037,0.3816627095870037,0.026987629007500225,0.03816627095870037,0.03816627095870037,Acordado
199,0.2762040184244509,0.2724459655118999,0.2762040184244509,0.2762040184244509,0.045407660918649985,0.045407660918649985,0.045407660918649985,Acordado
200,0.3716470731235832,0.36791183185934573,0.3197029007553438,0.3197029007553438,0.0,0.0,0.07432941462471665,Acordado
201,0.3888888888888889,0.3611111111111111,0.3928371006591931,0.3928371006591931,0.05555555555555555,0.05555555555555555,0.05555555555555555,Acordado
202,0.32549338848269393,0.32549338848269393,0.3263226723451597,0.3495170413043721,0.04649905549752771,0.04649905549752771,0.051987524491003634,Acordado
203,0.2917214805991274,0.27654059869738584,0.2748492030222363,0.2595798028543343,0.06107760067160808,0.0763470008395101,0.06107760067160808,Acordado
204,0.2189816243908493,0.26265741286839905,0.22609656385355167,0.22759225754247897,0.021269375588686062,0.015039719710363528,0.033629835634916304,Acordado
205,0.32008654544207826,0.3465834966066909,0.3333333333333333,0.3465834966066909,0.06777040742270837,0.05479966243511909,0.05479966243511909,Acordado
206,0.2740260073562019,0.2967939396269371,0.2955750681952525,0.2955750681952525,0.0,0.0,0.0,Acordado
207,0.2909885384373682,0.30481449669370386,0.3057557686100365,0.31954229719003807,0.06920456654478331,0.06920456654478331,0.05536365323582665,Acordado
208,0.21305693705431486,0.21305693705431486,0.23702273156998863,0.25790861546792937,0.02998126755983446,0.02998126755983446,0.02998126755983446,Acordado
209,0.37714072090825573,0.3781015905443053,0.3809696588797297,0.38570238268853235,0.026938622922018266,0.03809696588797297,0.026938622922018266,Acordado
210,0.2608695652173913,0.2644679360999226,0.2608695652173913,0.2644679360999226,0.0,0.0,0.0,Acordado
